domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,family_id,class
0e47c8eaa675c477f4bf7d1a800d5444.org,0,0,56,67,36,7,org,1,1
0e47c8eaa675c477f4bf7d1a800d5444.co.cc,0,0,53,60,38,12,cc,1,1
22dcb0cbabd8bbfaf12ca6be547544b2.co.cc,0,0,37,29,38,9,cc,1,1
c0eb9ac922a01f4bd66a6ee6dbf76f95.org,0,0,44,58,36,5,org,1,1
c0eb9ac922a01f4bd66a6ee6dbf76f95.co.cc,0,0,42,54,38,10,cc,1,1
e72a0068ee1ff7b2d8c23f6a971309d3.org,0,0,56,67,36,7,org,1,1
1816a611f2a10a557fce948d50bb24d3.org,0,0,58,56,36,7,org,1,1
1816a611f2a10a557fce948d50bb24d3.co.cc,0,0,55,50,38,13,cc,1,1
8f21098421bc7352e31b9767c059cbdc.org,0,0,61,18,36,8,org,1,1
8f21098421bc7352e31b9767c059cbdc.co.cc,0,0,58,17,38,14,cc,1,1
d08b5ac6fdeffb3b79a9fadffe3c1985.co.cc,0,0,34,35,38,9,cc,1,1
4de19bc5510e07711ab2ec5611524071.org,0,0,64,71,36,8,org,1,1
4de19bc5510e07711ab2ec5611524071.co.cc,0,0,61,62,38,15,cc,1,1
79d3d4afecd3fb193ed7b374936702b1.org,0,0,53,33,36,6,org,1,1
6f7d11c81490fe03d7448c474b7bd568.org,0,0,61,18,36,8,org,1,1
6f7d11c81490fe03d7448c474b7bd568.co.cc,0,0,58,17,38,14,cc,1,1
4a111b8683b796f1865ca59b2dddd00e.org,0,0,56,36,36,7,org,1,1
4a111b8683b796f1865ca59b2dddd00e.co.cc,0,0,53,33,38,12,cc,1,1
f905cfc2e648f66e6fdef639a6234329.co.cc,0,0,53,45,38,12,cc,1,1
30b6a053479b822def2b1a917f790018.org,0,0,64,50,36,8,org,1,1
30b6a053479b822def2b1a917f790018.co.cc,0,0,61,44,38,15,cc,1,1
5acf87ad467527b7f6df5597d13d0475.org,0,0,58,27,36,7,org,1,1
31cd89e78eb7480774adbcbc059241bf.org,0,0,53,33,36,6,org,1,1
31cd89e78eb7480774adbcbc059241bf.co.cc,0,0,50,31,38,12,cc,1,1
6ef2077e8c93b2fc1da833052c81de9c.org,0,0,53,45,36,6,org,1,1
6ef2077e8c93b2fc1da833052c81de9c.co.cc,0,0,50,42,38,12,cc,1,1
3441bb90faa897bcf3d9f79370747bdc.co.cc,0,0,50,21,38,12,cc,1,1
426010bcce7b32eb0bcf52c1e2e7dd55.org,0,0,47,38,36,6,org,1,1
426010bcce7b32eb0bcf52c1e2e7dd55.co.cc,0,0,45,36,38,11,cc,1,1
f1e37c115ea88fb10555b7801edb484b.org,0,0,56,50,36,7,org,1,1
55842e37036d436553a1ae113c3bf9e2.org,0,0,64,100,36,8,org,1,1
55842e37036d436553a1ae113c3bf9e2.co.cc,0,0,61,86,38,15,cc,1,1
5279810ae6b0bb15f3902dce7300ff72.org,0,0,58,40,36,7,org,1,1
5279810ae6b0bb15f3902dce7300ff72.co.cc,0,0,55,36,38,13,cc,1,1
13f761bc78d3f190d71ce3f269aca82b.co.cc,0,0,50,31,38,12,cc,1,1
8cf6117bc6d0fe78b3139e5db75416ad.org,0,0,53,33,36,6,org,1,1
8cf6117bc6d0fe78b3139e5db75416ad.co.cc,0,0,50,31,38,12,cc,1,1
4e5d8ac9793865e3e1234ed3431fd3c5.org,0,0,58,75,36,7,org,1,1
4f0801c87b0e9470d12e919ac4d0b134.org,0,0,61,44,36,8,org,1,1
4f0801c87b0e9470d12e919ac4d0b134.co.cc,0,0,58,40,38,14,cc,1,1
cff0cfede7baf06fabdc181aff12a096.org,0,0,33,44,36,4,org,1,1
cff0cfede7baf06fabdc181aff12a096.co.cc,0,0,32,41,38,8,cc,1,1
0f2e85bbbab0180fd9396e805c179a2a.co.cc,0,0,50,55,38,12,cc,1,1
b3d963da32f206dcb788dc2376cb60b8.org,0,0,53,14,36,6,org,1,1
b3d963da32f206dcb788dc2376cb60b8.co.cc,0,0,50,13,38,12,cc,1,1
aaf0d04288821d42ca6c430f961d0d6c.org,0,0,56,36,36,7,org,1,1
574b5f8f389ad8afb452d7a4ee1dace0.org,0,0,44,73,36,5,org,1,1
574b5f8f389ad8afb452d7a4ee1dace0.co.cc,0,0,42,67,38,10,cc,1,1
ed8c1c798ad2eb36d8ab7c528416c32c.org,0,0,50,42,36,6,org,1,1
ed8c1c798ad2eb36d8ab7c528416c32c.co.cc,0,0,47,38,38,11,cc,1,1
e3c4a0aaf0a959b3b3160cdc6dab9eed.co.cc,0,0,37,69,38,9,cc,1,1
0d334e3f3f22708286a26977d7a0be85.org,0,0,64,71,36,8,org,1,1
0d334e3f3f22708286a26977d7a0be85.co.cc,0,0,61,62,38,15,cc,1,1
22ef9aebf1aa63202ee92a2d8b9d0099.org,0,0,50,112,36,6,org,1,1
ed82d205d5a99885613a2b94e128acb8.org,0,0,58,75,36,7,org,1,1
ed82d205d5a99885613a2b94e128acb8.co.cc,0,0,55,67,38,13,cc,1,1
b162f2fdf3f6142e556fbd98223e4b23.org,0,0,56,25,36,7,org,1,1
b162f2fdf3f6142e556fbd98223e4b23.co.cc,0,0,53,23,38,12,cc,1,1
e1364eac7026f21273b8b3f70dca2d1e.co.cc,0,0,50,55,38,12,cc,1,1
903b43dff7213ccca08d32002f6c62cf.org,0,0,53,14,36,6,org,1,1
903b43dff7213ccca08d32002f6c62cf.co.cc,0,0,50,13,38,12,cc,1,1
bdb8efe758660a0aa0c75673000d5f30.org,0,0,56,67,36,7,org,1,1
359bd7d9ea543c2ec3526895370ea198.org,0,0,61,86,36,8,org,1,1
359bd7d9ea543c2ec3526895370ea198.co.cc,0,0,58,75,38,14,cc,1,1
f54f9f75962a4879dafb4268f7d44a4f.org,0,0,56,36,36,7,org,1,1
f54f9f75962a4879dafb4268f7d44a4f.co.cc,0,0,53,33,38,12,cc,1,1
2ff88620f4f45d0559740706c26e793c.co.cc,0,0,63,20,38,17,cc,1,1
7026f6351ec70b2b468f09d8d41f0613.org,0,0,64,20,36,8,org,1,1
7026f6351ec70b2b468f09d8d41f0613.co.cc,0,0,61,18,38,15,cc,1,1
e1db3cc8bb5b8b392ec42e7f29b5c399.org,0,0,47,29,36,6,org,1,1
cfb61b118e27b3d029967d28a1b440aa.org,0,0,56,50,36,7,org,1,1
cfb61b118e27b3d029967d28a1b440aa.co.cc,0,0,53,45,38,12,cc,1,1
a601b8565e781ab9c9b20f99ade95fab.org,0,0,50,70,36,6,org,1,1
a601b8565e781ab9c9b20f99ade95fab.co.cc,0,0,47,64,38,11,cc,1,1
c0c17f486ccaaff8a70e9abe964e011d.co.cc,0,0,42,67,38,10,cc,1,1
a114f3c16e57136e109212c8e6b86477.org,0,0,67,83,36,9,org,1,1
a114f3c16e57136e109212c8e6b86477.co.cc,0,0,63,71,38,17,cc,1,1
7d56357f9fc76d69ae0d8f8631486a16.org,0,0,61,44,36,8,org,1,1
afe42f2a2a1b6a7a6358edc496008d19.org,0,0,53,100,36,6,org,1,1
afe42f2a2a1b6a7a6358edc496008d19.co.cc,0,0,50,89,38,12,cc,1,1
cee123f62284b61859f3a6dd31d828e1.org,0,0,58,56,36,7,org,1,1
cee123f62284b61859f3a6dd31d828e1.co.cc,0,0,55,50,38,13,cc,1,1
ea39a60a869a61b4fcd2de6aca1dff91.co.cc,0,0,39,75,38,10,cc,1,1
7ae5cf56627bb56c91706e94f310a436.org,0,0,61,62,36,8,org,1,1
7ae5cf56627bb56c91706e94f310a436.co.cc,0,0,58,56,38,14,cc,1,1
7d8ea532778f07dafc6c28654adb5d81.org,0,0,53,45,36,6,org,1,1
f052173a9eefccb5c983eaa72037066d.org,0,0,53,78,36,6,org,1,1
f052173a9eefccb5c983eaa72037066d.co.cc,0,0,50,70,38,12,cc,1,1
487e187ce493ce92c556b152fc5e47a2.org,0,0,58,75,36,7,org,1,1
487e187ce493ce92c556b152fc5e47a2.co.cc,0,0,55,67,38,13,cc,1,1
072cfa817c67cf500a2604f63958f6c7.co.cc,0,0,58,27,38,14,cc,1,1
5376be8b7f537a64c3461d9f47ce8b7a.org,0,0,56,50,36,7,org,1,1
5376be8b7f537a64c3461d9f47ce8b7a.co.cc,0,0,53,45,38,12,cc,1,1
7574d1172b8a570ec13efa7d73eac8b7.org,0,0,53,78,36,6,org,1,1
508eff4c0ad43cddc016cc03880bdbb9.org,0,0,44,19,36,5,org,1,1
508eff4c0ad43cddc016cc03880bdbb9.co.cc,0,0,42,18,38,10,cc,1,1
10c2a345f1792dbcbe5709055ada05e6.org,0,0,56,67,36,7,org,1,1
10c2a345f1792dbcbe5709055ada05e6.co.cc,0,0,53,60,38,12,cc,1,1
3258805a40b5dae7de3c496d9e24a47c.co.cc,0,0,53,78,38,12,cc,1,1
6e86bba7e87e4e686417d0cbe3c593b4.org,0,0,53,78,36,6,org,1,1
6e86bba7e87e4e686417d0cbe3c593b4.co.cc,0,0,50,70,38,12,cc,1,1
9d3a6e5127106f4b4fb64193184dd886.org,0,0,64,33,36,8,org,1,1
9ee824991990e165b7b6e25d89f17099.org,0,0,67,83,36,9,org,1,1
9ee824991990e165b7b6e25d89f17099.co.cc,0,0,63,71,38,17,cc,1,1
bdc11f30feb3db8f7d6c811d8d76e16d.org,0,0,44,19,36,5,org,1,1
bdc11f30feb3db8f7d6c811d8d76e16d.co.cc,0,0,42,18,38,10,cc,1,1
3d6a6872b07ec15344502626dc355724.co.cc,0,0,66,38,38,18,cc,1,1
c4c6fa6302ac9d866b37d77745fc7bd1.org,0,0,53,23,36,6,org,1,1
c4c6fa6302ac9d866b37d77745fc7bd1.co.cc,0,0,50,21,38,12,cc,1,1
f97b090f4f447180be6e9a7b3f11d372.org,0,0,58,40,36,7,org,1,1
efac826ba81abf2e90c0e05a0b780e5d.org,0,0,44,90,36,5,org,1,1
efac826ba81abf2e90c0e05a0b780e5d.co.cc,0,0,42,82,38,10,cc,1,1
a7af719768d1876d57edb0a0f84c263e.org,0,0,56,67,36,7,org,1,1
a7af719768d1876d57edb0a0f84c263e.co.cc,0,0,53,60,38,12,cc,1,1
2e92caee4897a04fa3120eec5fdfb94d.co.cc,0,0,42,82,38,10,cc,1,1
837ae63ef05140bd622fc181f9bbe5ef.org,0,0,50,55,36,6,org,1,1
837ae63ef05140bd622fc181f9bbe5ef.co.cc,0,0,47,50,38,11,cc,1,1
23577bba9bdea29f14b0c5e952818fe3.org,0,0,53,60,36,6,org,1,1
5478f23bf420ff6f2825f0a62f411b1f.org,0,0,58,17,36,7,org,1,1
5478f23bf420ff6f2825f0a62f411b1f.co.cc,0,0,55,15,38,13,cc,1,1
3a81b7dfc57c9b2e5b7ddfcd4a3b5edd.org,0,0,36,29,36,5,org,1,1
3a81b7dfc57c9b2e5b7ddfcd4a3b5edd.co.cc,0,0,34,28,38,9,cc,1,1
870861ccdf9f70af896daf9bd8e0daef.co.cc,0,0,39,40,38,10,cc,1,1
d10ab84564b9410c8bad8e3ae62560fb.org,0,0,53,60,36,6,org,1,1
d10ab84564b9410c8bad8e3ae62560fb.co.cc,0,0,50,55,38,12,cc,1,1
9efcc9ed8e7c6838bc1ed29aff03276c.org,0,0,44,46,36,5,org,1,1
38e736f52e33b7941b6a77cc41bdad0f.org,0,0,53,45,36,6,org,1,1
38e736f52e33b7941b6a77cc41bdad0f.co.cc,0,0,50,42,38,12,cc,1,1
6095d4975619e9e86a04f012e89c1ebb.org,0,0,61,86,36,8,org,1,1
6095d4975619e9e86a04f012e89c1ebb.co.cc,0,0,58,75,38,14,cc,1,1
263902527b849fa16b78a3ab89f1bdbc.co.cc,0,0,53,33,38,12,cc,1,1
dffd2488f2ec7619c6bf7292c919a155.org,0,0,56,25,36,7,org,1,1
dffd2488f2ec7619c6bf7292c919a155.co.cc,0,0,53,23,38,12,cc,1,1
e2b839887789e0fda479cc8d49eb11d8.org,0,0,56,50,36,7,org,1,1
5459c0456add981a27697026a4a70cae.org,0,0,61,117,36,8,org,1,1
5459c0456add981a27697026a4a70cae.co.cc,0,0,58,100,38,14,cc,1,1
0eb0b56131ffb44db862538eca1b6791.org,0,0,56,36,36,7,org,1,1
0eb0b56131ffb44db862538eca1b6791.co.cc,0,0,53,33,38,12,cc,1,1
b0e4baee7678c74c126ae5794a788701.co.cc,0,0,55,114,38,13,cc,1,1
6382daf758effa574a2f8ed6e50d5f16.org,0,0,50,70,36,6,org,1,1
6382daf758effa574a2f8ed6e50d5f16.co.cc,0,0,47,64,38,11,cc,1,1
b5024d8a6104bf996b52c1c957f5c4ea.org,0,0,56,36,36,7,org,1,1
917eaa2f65c9dc7849634f8f0738e26a.org,0,0,58,75,36,7,org,1,1
917eaa2f65c9dc7849634f8f0738e26a.co.cc,0,0,55,67,38,13,cc,1,1
69bd932ad04da191e5ca67707678755f.org,0,0,61,62,36,8,org,1,1
69bd932ad04da191e5ca67707678755f.co.cc,0,0,58,56,38,14,cc,1,1
c856ea0dfda64861f71e2c168fe9cdab.co.cc,0,0,42,54,38,10,cc,1,1
196397dcfa1d55abf08a343e27eb396c.org,0,0,53,60,36,6,org,1,1
196397dcfa1d55abf08a343e27eb396c.co.cc,0,0,50,55,38,12,cc,1,1
5f209f6242b5e637320bab787cebd439.org,0,0,58,40,36,7,org,1,1
4a38da01f8d3ff3e688abb3487bc0ad7.org,0,0,47,50,36,6,org,1,1
4a38da01f8d3ff3e688abb3487bc0ad7.co.cc,0,0,45,46,38,11,cc,1,1
c33a14c5659329d4ae1887887e6ef081.org,0,0,64,100,36,8,org,1,1
c33a14c5659329d4ae1887887e6ef081.co.cc,0,0,61,86,38,15,cc,1,1
82bf854b4f52ba5731202e0dfd64b6d8.co.cc,0,0,53,23,38,12,cc,1,1
8eda45cffb38e010b14bbcd98f0aa320.org,0,0,44,46,36,5,org,1,1
8eda45cffb38e010b14bbcd98f0aa320.co.cc,0,0,42,43,38,10,cc,1,1
e73ba310615c5792c154a2fff21b4e64.org,0,0,58,56,36,7,org,1,1
e124f2be9df9d5539dcbd942bf55678d.org,0,0,50,21,36,6,org,1,1
e124f2be9df9d5539dcbd942bf55678d.co.cc,0,0,47,20,38,11,cc,1,1
5074b9d2ee9faa871a6319ab335e6f99.org,0,0,56,114,36,7,org,1,1
5074b9d2ee9faa871a6319ab335e6f99.co.cc,0,0,53,100,38,12,cc,1,1
000185ebf1a1eaa83fa25e25cf7870e1.co.cc,0,0,50,112,38,12,cc,1,1
3b7f8173ae85db1096248dd65be3334f.org,0,0,58,40,36,7,org,1,1
3b7f8173ae85db1096248dd65be3334f.co.cc,0,0,55,36,38,13,cc,1,1
a68787183d1650195c67b5d49cbbb71b.org,0,0,61,18,36,8,org,1,1
f25b603fcf831a075109377e694ed462.org,0,0,64,50,36,8,org,1,1
f25b603fcf831a075109377e694ed462.co.cc,0,0,61,44,38,15,cc,1,1
b5db1ef870defd393c8fe4181b66bc05.org,0,0,47,29,36,6,org,1,1
b5db1ef870defd393c8fe4181b66bc05.co.cc,0,0,45,27,38,11,cc,1,1
59cdc829089a342d02661cbb7e3baf67.co.cc,0,0,53,33,38,12,cc,1,1
27307db5d81055bef4fff809fbcc4f13.org,0,0,50,13,36,6,org,1,1
27307db5d81055bef4fff809fbcc4f13.co.cc,0,0,47,12,38,11,cc,1,1
9b0dcdc5cce62781674288302a2edb43.org,0,0,56,36,36,7,org,1,1
1aa54bf54b32b579aa900075811beb81.org,0,0,58,75,36,7,org,1,1
1aa54bf54b32b579aa900075811beb81.co.cc,0,0,55,67,38,13,cc,1,1
9f26ba4f15ce53f72f05b2ad266e1fb5.org,0,0,50,42,36,6,org,1,1
9f26ba4f15ce53f72f05b2ad266e1fb5.co.cc,0,0,47,38,38,11,cc,1,1
0cf8248764825bdd650d8f5616ee01e9.co.cc,0,0,58,40,38,14,cc,1,1
918d216626551f528086dada8e67998b.org,0,0,67,57,36,9,org,1,1
918d216626551f528086dada8e67998b.co.cc,0,0,63,50,38,17,cc,1,1
eab5b80f2fc22eaea8d9a01a7edf548a.org,0,0,39,110,36,5,org,1,1
f51af60ce8ee52aebef0520be6d4dfd0.org,0,0,39,75,36,5,org,1,1
f51af60ce8ee52aebef0520be6d4dfd0.co.cc,0,0,37,69,38,9,cc,1,1
66eb216f0c19ba029aea5f9188bbd66f.org,0,0,50,55,36,6,org,1,1
66eb216f0c19ba029aea5f9188bbd66f.co.cc,0,0,47,50,38,11,cc,1,1
caae5143a6372a99864d464fc42acec5.co.cc,0,0,50,89,38,12,cc,1,1
d6851ee9f82e10efea49ff27f8eba2e8.org,0,0,44,111,36,5,org,1,1
d6851ee9f82e10efea49ff27f8eba2e8.co.cc,0,0,42,100,38,10,cc,1,1
8ff6a5932378aea480754028047cf8d9.org,0,0,64,71,36,8,org,1,1
82d7953d249075a3272860ed48db39e6.org,0,0,67,57,36,9,org,1,1
82d7953d249075a3272860ed48db39e6.co.cc,0,0,63,50,38,17,cc,1,1
b12612943d90c676a16a26c5d4343cca.org,0,0,61,44,36,8,org,1,1
b12612943d90c676a16a26c5d4343cca.co.cc,0,0,58,40,38,14,cc,1,1
8306654e85148bc817bcddf2ee47a331.co.cc,0,0,55,50,38,13,cc,1,1
0c2a49ead573f84905e705d89e70a249.org,0,0,61,117,36,8,org,1,1
0c2a49ead573f84905e705d89e70a249.co.cc,0,0,58,100,38,14,cc,1,1
80f1f475a6d53cabc4b9f92d10ba2875.org,0,0,53,33,36,6,org,1,1
22f717b2e91c9b14afd3930550fc0eb1.org,0,0,56,36,36,7,org,1,1
22f717b2e91c9b14afd3930550fc0eb1.co.cc,0,0,53,33,38,12,cc,1,1
4146737771dbaae215753d2a81086b19.org,0,0,67,83,36,9,org,1,1
4146737771dbaae215753d2a81086b19.co.cc,0,0,63,71,38,17,cc,1,1
cd34c74c36da4450968032eba240d433.co.cc,0,0,58,40,38,14,cc,1,1
6dedf4307232db7ef4e42097926f66bb.org,0,0,56,36,36,7,org,1,1
6dedf4307232db7ef4e42097926f66bb.co.cc,0,0,53,33,38,12,cc,1,1
30bb8071c22ec1ee93be7544be5ae4b9.org,0,0,50,89,36,6,org,1,1
2ce3c7c2d9b8807e1bc3607141d93a97.org,0,0,58,40,36,7,org,1,1
2ce3c7c2d9b8807e1bc3607141d93a97.co.cc,0,0,55,36,38,13,cc,1,1
277cca33513ed177b6976d0758ffa112.org,0,0,61,44,36,8,org,1,1
277cca33513ed177b6976d0758ffa112.co.cc,0,0,58,40,38,14,cc,1,1
87cd1db643927e53edae8f0b66f464be.co.cc,0,0,47,50,38,11,cc,1,1
7bab8f4df66264ffd2a95ed64abe3281.org,0,0,47,50,36,6,org,1,1
7bab8f4df66264ffd2a95ed64abe3281.co.cc,0,0,45,46,38,11,cc,1,1
45c73af63c1f2f6ec268fb69955d95f6.org,0,0,56,25,36,7,org,1,1
54047687364fec50b6a5e30098ee8232.org,0,0,67,120,36,9,org,1,1
54047687364fec50b6a5e30098ee8232.co.cc,0,0,63,100,38,17,cc,1,1
a11b8473b005b6434b8ceee499939c19.org,0,0,61,62,36,8,org,1,1
a11b8473b005b6434b8ceee499939c19.co.cc,0,0,58,56,38,14,cc,1,1
3d07a14a727eeb8322a8ee0dcf7c182f.co.cc,0,0,47,80,38,11,cc,1,1
b271de894f7275edaf0ee103ee4bae86.org,0,0,47,125,36,6,org,1,1
b271de894f7275edaf0ee103ee4bae86.co.cc,0,0,45,111,38,11,cc,1,1
90cd13ad7de51f4bcc14c0cdd08f6209.org,0,0,47,20,36,6,org,1,1
5881946432a3f2998bc271d66350cc82.org,0,0,69,25,36,10,org,1,1
5881946432a3f2998bc271d66350cc82.co.cc,0,0,66,22,38,18,cc,1,1
c7e7885935c1963d1cb835247710c492.org,0,0,69,25,36,10,org,1,1
c7e7885935c1963d1cb835247710c492.co.cc,0,0,66,22,38,18,cc,1,1
8179417003c5eac67e7498f2e9a68a84.co.cc,0,0,61,117,38,15,cc,1,1
48c328562e256827aa31938a2d1b3189.org,0,0,69,100,36,10,org,1,1
48c328562e256827aa31938a2d1b3189.co.cc,0,0,66,83,38,18,cc,1,1
49fe9dac3a555fc75d649b73670dd82d.org,0,0,53,33,36,6,org,1,1
2f485b2ac32e910ffe63f0334307d655.org,0,0,61,44,36,8,org,1,1
2f485b2ac32e910ffe63f0334307d655.co.cc,0,0,58,40,38,14,cc,1,1
b00e8299bd10829085f4f8e743a92cf2.org,0,0,61,44,36,8,org,1,1
b00e8299bd10829085f4f8e743a92cf2.co.cc,0,0,58,40,38,14,cc,1,1
f39e390f612cc9bee13482f231544640.co.cc,0,0,61,44,38,15,cc,1,1
5c5e94cdd3e264846d05739f3ef39a32.org,0,0,58,56,36,7,org,1,1
5c5e94cdd3e264846d05739f3ef39a32.co.cc,0,0,55,50,38,13,cc,1,1
f35b8e6cadbff8ec35529a8807d8eea1.org,0,0,44,73,36,5,org,1,1
39cb9c9d9c5bcccfc64dfc6a2e9f7771.org,0,0,42,18,36,5,org,1,1
39cb9c9d9c5bcccfc64dfc6a2e9f7771.co.cc,0,0,39,17,38,10,cc,1,1
fb8e68543e26dc4742ce0eb7a1a0c8b8.org,0,0,50,70,36,6,org,1,1
fb8e68543e26dc4742ce0eb7a1a0c8b8.co.cc,0,0,47,64,38,11,cc,1,1
c1cd3e790cde04b1684baff88f9fc31e.co.cc,0,0,42,33,38,10,cc,1,1
f2c9f0f3706edb35f0ae7fd0a6d637a8.org,0,0,47,50,36,6,org,1,1
f2c9f0f3706edb35f0ae7fd0a6d637a8.co.cc,0,0,45,46,38,11,cc,1,1
3e997efc9752f3eef516271c1ff489a9.org,0,0,56,67,36,7,org,1,1
7c2bc30739c582b14478192db45edfbe.org,0,0,56,25,36,7,org,1,1
7c2bc30739c582b14478192db45edfbe.co.cc,0,0,53,23,38,12,cc,1,1
be074a70640e0f7e11da1749bb6f8276.org,0,0,58,75,36,7,org,1,1
be074a70640e0f7e11da1749bb6f8276.co.cc,0,0,55,67,38,13,cc,1,1
f0a7c16eed19ce59d8830c35db93bc4f.co.cc,0,0,45,36,38,11,cc,1,1
7b0e0153003af56f356608fd1250d131.org,0,0,67,38,36,9,org,1,1
7b0e0153003af56f356608fd1250d131.co.cc,0,0,63,33,38,17,cc,1,1
640da2ece0b14b8ca971d3bc382db72e.org,0,0,47,50,36,6,org,1,1
fa56cc019db10acac76ac7196406049b.org,0,0,53,45,36,6,org,1,1
fa56cc019db10acac76ac7196406049b.co.cc,0,0,50,42,38,12,cc,1,1
3f3ef73a23f84d980e9607d9ff5ba4c0.org,0,0,53,45,36,6,org,1,1
3f3ef73a23f84d980e9607d9ff5ba4c0.co.cc,0,0,50,42,38,12,cc,1,1
eb62cbaf3c7a4e6e74eaf86dbc4d05c3.co.cc,0,0,37,57,38,9,cc,1,1
db3ea585f41a0d779401b9beb3380149.org,0,0,58,56,36,7,org,1,1
db3ea585f41a0d779401b9beb3380149.co.cc,0,0,55,50,38,13,cc,1,1
ffb872dc351c8d46fdcab470decc65e7.org,0,0,42,25,36,5,org,1,1
814cc3f6a8efeb0e9fba8aea826c0137.org,0,0,44,90,36,5,org,1,1
814cc3f6a8efeb0e9fba8aea826c0137.co.cc,0,0,42,82,38,10,cc,1,1
91b7dad62c1f560ed7ec68fd0126fd29.org,0,0,50,31,36,6,org,1,1
91b7dad62c1f560ed7ec68fd0126fd29.co.cc,0,0,47,29,38,11,cc,1,1
d2e32130827d63bc0889c65118a2eef6.co.cc,0,0,58,56,38,14,cc,1,1
045206c46d92a74925811caefdd22ced.org,0,0,56,50,36,7,org,1,1
045206c46d92a74925811caefdd22ced.co.cc,0,0,53,45,38,12,cc,1,1
695ed7a638faf0e87b29d248f3f9c4ef.org,0,0,50,55,36,6,org,1,1
1d4846c1933053bfda9307892f5a5af8.org,0,0,61,44,36,8,org,1,1
1d4846c1933053bfda9307892f5a5af8.co.cc,0,0,58,40,38,14,cc,1,1
d7b60d89b49dce00d55d5b636f9b0773.org,0,0,56,15,36,7,org,1,1
d7b60d89b49dce00d55d5b636f9b0773.co.cc,0,0,53,14,38,12,cc,1,1
e1ae6d2335a9273b9f7b52d13c80d758.co.cc,0,0,55,50,38,13,cc,1,1
3053015e49d776eab8d958283d0e2afb.org,0,0,58,75,36,7,org,1,1
3053015e49d776eab8d958283d0e2afb.co.cc,0,0,55,67,38,13,cc,1,1
b836696ca6c9ad124f5f786cf6df06b9.org,0,0,53,23,36,6,org,1,1
812fb6156ffeee28045f535fc5e8c022.org,0,0,56,50,36,7,org,1,1
812fb6156ffeee28045f535fc5e8c022.co.cc,0,0,53,45,38,12,cc,1,1
dfd193d03a2e92e5fdaabc858f120530.org,0,0,50,55,36,6,org,1,1
dfd193d03a2e92e5fdaabc858f120530.co.cc,0,0,47,50,38,11,cc,1,1
01a3192012b42421b2c5c2e44e6eba45.co.cc,0,0,58,75,38,14,cc,1,1
310d5aac788d90b64236b2d07fda9d63.org,0,0,56,36,36,7,org,1,1
310d5aac788d90b64236b2d07fda9d63.co.cc,0,0,53,33,38,12,cc,1,1
ab96f7ad88de483d3c91a7cc370b2c79.org,0,0,50,42,36,6,org,1,1
d519594ae5b183e28d62d6a08c00de18.org,0,0,58,75,36,7,org,1,1
d519594ae5b183e28d62d6a08c00de18.co.cc,0,0,55,67,38,13,cc,1,1
a5248377c72dba64a11fa3da56ddd091.org,0,0,53,60,36,6,org,1,1
a5248377c72dba64a11fa3da56ddd091.co.cc,0,0,50,55,38,12,cc,1,1
f8d79f778f009222b61fa076a5a15cc6.co.cc,0,0,55,36,38,13,cc,1,1
be2f3085660e07068584058be37bd1b3.org,0,0,64,50,36,8,org,1,1
be2f3085660e07068584058be37bd1b3.co.cc,0,0,61,44,38,15,cc,1,1
a5c54bce55bed9970e75f536ae762574.org,0,0,56,88,36,7,org,1,1
d032474b399c5618a9a4b34b07e13118.org,0,0,67,57,36,9,org,1,1
d032474b399c5618a9a4b34b07e13118.co.cc,0,0,63,50,38,17,cc,1,1
1ae865a55b0d1dd7ed445ddbcdf2cef9.org,0,0,39,40,36,5,org,1,1
1ae865a55b0d1dd7ed445ddbcdf2cef9.co.cc,0,0,37,38,38,9,cc,1,1
c0889a35c1c3414f6266b0061acf6d71.co.cc,0,0,58,27,38,14,cc,1,1
21c44071520cd1a4d6d9490ab9350ebe.org,0,0,58,56,36,7,org,1,1
21c44071520cd1a4d6d9490ab9350ebe.co.cc,0,0,55,50,38,13,cc,1,1
bc577e88162b3a91ec7afcdaacf63cbe.org,0,0,39,62,36,5,org,1,1
18e32049439b73ef22b73ec2f04546d8.org,0,0,64,50,36,8,org,1,1
18e32049439b73ef22b73ec2f04546d8.co.cc,0,0,61,44,38,15,cc,1,1
36930d626b3a9afd569f1f1abe5a5203.org,0,0,56,67,36,7,org,1,1
36930d626b3a9afd569f1f1abe5a5203.co.cc,0,0,53,60,38,12,cc,1,1
8f353e101385eac260bd1c70e3f126ea.co.cc,0,0,53,78,38,12,cc,1,1
4915a71b00f6702f6c9e98d53eef4077.org,0,0,61,62,36,8,org,1,1
4915a71b00f6702f6c9e98d53eef4077.co.cc,0,0,58,56,38,14,cc,1,1
d96763d073506858f6c5b1c5bb1df1b8.org,0,0,58,8,36,7,org,1,1
25e40016c9c16c86a6939fe50d643262.org,0,0,67,57,36,9,org,1,1
25e40016c9c16c86a6939fe50d643262.co.cc,0,0,63,50,38,17,cc,1,1
631028f3d765ae804f801bf8d9e63acd.org,0,0,56,50,36,7,org,1,1
631028f3d765ae804f801bf8d9e63acd.co.cc,0,0,53,45,38,12,cc,1,1
e4e66212be8c3eac38265917c629bd70.co.cc,0,0,55,67,38,13,cc,1,1
cb68b4128931b39acd2ffeaa9b0c67f4.org,0,0,47,38,36,6,org,1,1
